date,country,suspected_cases,confirmed_cases,deaths,recoveries,case_fatality_rate_pct,source_url
8/6/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Sierra Leone,4443,13426,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/6/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Guinea,5,3784,452,0,11.95,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Sierra Leone,4424,13406,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/5/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Guinea,5,3784,452,0,11.95,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Sierra Leone,4424,13406,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/4/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Guinea,7,3786,452,0,11.94,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Sierra Leone,4420,13402,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
8/3/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Guinea,3,3781,452,0,11.95,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Sierra Leone,4406,13387,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/31/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Guinea,7,3785,452,0,11.94,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Sierra Leone,4398,13379,208,0,1.55,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/30/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Guinea,9,3786,451,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Sierra Leone,4309,13290,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/29/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Guinea,9,3786,451,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Sierra Leone,4309,13290,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/28/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Guinea,16,3792,451,0,11.89,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Sierra Leone,4302,13283,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/27/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Guinea,11,3787,451,0,11.91,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Sierra Leone,4284,13264,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/24/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Guinea,13,3788,450,0,11.88,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Sierra Leone,4282,13262,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/23/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Guinea,11,3783,450,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Sierra Leone,4271,13250,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/22/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Guinea,11,3783,450,0,11.9,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Sierra Leone,4271,13250,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/21/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Guinea,12,3784,450,0,11.89,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Sierra Leone,4262,13241,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/20/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Guinea,10,3770,450,0,11.94,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Sierra Leone,4234,13209,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/17/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Guinea,8,3762,450,0,11.96,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Sierra Leone,4234,13209,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/16/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Guinea,10,3760,450,0,11.97,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Sierra Leone,4234,13209,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/15/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Guinea,10,3760,450,0,11.97,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Sierra Leone,4234,13209,208,0,1.57,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/14/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Guinea,5,3754,450,0,11.99,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Sierra Leone,4227,13201,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/13/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Guinea,8,3751,450,0,12,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Sierra Leone,4214,13177,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/10/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Guinea,4,3744,450,0,12.02,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Sierra Leone,4207,13169,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/9/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Guinea,11,3748,450,0,12.01,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Sierra Leone,4194,13155,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/8/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Guinea,11,3748,450,0,12.01,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Sierra Leone,4194,13155,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/7/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Guinea,7,3744,450,0,12.02,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Liberia,5636,10666,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Sierra Leone,4190,13150,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/6/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Guinea,21,3750,450,0,12,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Italy,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Liberia,5636,10666,4,0,0.04,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Mali,0,8,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Nigeria,0,20,1,0,5,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Senegal,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Sierra Leone,4177,13135,208,0,1.58,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,Spain,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,United Kingdom,0,1,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/3/15,United States Of America,0,4,0,0,0,https://data.humdata.org/dataset/ebola-cases-2014
7/2/15,Guinea,18,3745,450,0,12.02,https://data.humdata.org/dataset/ebola-cases-2014
